Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
pol.hyd,POL,hyd,2018,169,1970,224.2197535,224.8858447,2336,0.096269625,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
pol.ore,POL,ore,2018,438,1653,581.1139175,188.6986301,0.846575342,0.381362007,0.324718828,0,0.156792467,5.29E-03,5.29E-03,0.151503578,4720.286738
pol.bio,POL,bio,2018,1314,5333,1743.341752,608.7899543,997,0.61062182,0.349208612,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
prk.coa,PRK,coa,2018,455,1852,603.6685672,211.4155251,2664,0.079360182,0.350217879,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
prk.nga,PRK,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
prk.oil,PRK,oil,2018,329,765,436.4988102,87.32876712,296,0.295029619,0.200066449,0,0.188070568,0.120453488,0.005,0.06761708,2330
prk.nuc,PRK,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
prk.wnd,PRK,wnd,2018,0,0,0,0,1,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
prk.sol,PRK,sol,2018,1,15,1.326744104,1.712328767,38,0.045061283,1,0,0.077021936,0,0,0.077021936,967.0967742
prk.hyd,PRK,hyd,2018,1101,12800,1460.745258,1461.187215,4761,0.306907628,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
prk.ore,PRK,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
prk.bio,PRK,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
prt.coa,PRT,coa,2018,2684,12006,3560.981175,1370.547945,1756,0.780494274,0.384879301,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
prt.nga,PRT,nga,2018,2880,15612,3821.023019,1782.191781,4879,0.365278086,0.466417442,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
prt.oil,PRT,oil,2018,233,1121,309.1313762,127.9680365,689,0.185730097,0.413960039,0,0.188070568,0.120453488,0.005,0.06761708,2330
prt.nuc,PRT,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
prt.wnd,PRT,wnd,2018,1085,12617,1439.517353,1440.296804,5380,0.267713161,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
prt.sol,PRT,sol,2018,86,1006,114.0999929,114.8401826,671,0.171147813,1,0,0.077021936,0,0,0.077021936,967.0967742
prt.hyd,PRT,hyd,2018,1066,12393,1414.309215,1414.726027,7248,0.19518847,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
prt.ore,PRT,ore,2018,486,1088,644.7976344,124.2009132,29.4,0.400171531,0.192619989,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
prt.bio,PRT,bio,2018,650,2558,862.3836675,292.0091324,627,0.465724294,0.338606984,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
pry.coa,PRY,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
pry.nga,PRY,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
pry.oil,PRY,oil,2018,0,2,0,0.228310502,6.1,0.037427951,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
pry.nuc,PRY,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
pry.wnd,PRY,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
pry.sol,PRY,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
pry.hyd,PRY,hyd,2018,5091,59211,6754.454232,6759.246575,8810,0.767224356,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
pry.ore,PRY,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
pry.bio,PRY,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
qat.coa,QAT,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
qat.nga,QAT,nga,2018,9717,47913,12891.97246,5469.520548,9834,0.556184721,0.424257852,0.9,0.074743479,5.05E-02,3.24E-03,0.024247542,944.2857143
qat.oil,QAT,oil,2018,0,0,0,0,75,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
qat.nuc,QAT,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
qat.wnd,QAT,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
qat.sol,QAT,sol,2018,0,0,0,0,5,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
qat.hyd,QAT,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
qat.ore,QAT,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
qat.bio,QAT,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
rou.coa,ROU,coa,2018,4283,15752,5682.444997,1798.173516,3775,0.476337355,0.316443629,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
rou.nga,ROU,nga,2018,2604,10521,3454.841646,1201.027397,2593.4,0.463109199,0.347636019,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
rou.oil,ROU,oil,2018,207,599,274.6360295,68.37899543,3841.584,0.017799688,0.248980425,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
rou.nuc,ROU,nuc,2018,2964,11377,3932.469524,1298.744292,1300,0.999034071,0.330261756,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
rou.wnd,ROU,wnd,2018,544,6322,721.7487925,721.6894977,3032,0.238024241,0.999917846,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
rou.sol,ROU,sol,2018,152,1771,201.6651038,202.1689498,1377,0.146818409,1,0,0.077021936,0,0,0.077021936,967.0967742
rou.hyd,ROU,hyd,2018,1519,17664,2015.324294,2016.438356,6678.929,0.301910434,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
rou.ore,ROU,ore,2018,11,70,14.59418514,7.99086758,0,0.400171531,0.547537769,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
rou.bio,ROU,bio,2018,149,367,197.6848715,41.89497717,142,0.29503505,0.21192809,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
rus.coa,RUS,coa,2018,53537,177911,71029.89909,20309.47489,42506.5,0.477796922,0.285928534,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
rus.nga,RUS,nga,2018,158975,527588,210919.1439,60226.94064,131199.1,0.459049953,0.28554516,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
rus.oil,RUS,oil,2018,3341,8007,4432.652051,914.0410959,16000,0.057127568,0.206206372,0,0.188070568,0.120453488,0.005,0.06761708,2330
rus.nuc,RUS,nuc,2018,53637,204569,71162.5735,23352.62557,29132.2,0.801608721,0.328158812,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
rus.wnd,RUS,wnd,2018,20,232,26.53488208,26.48401826,52,0.509308044,0.998083134,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
rus.sol,RUS,sol,2018,62,720,82.25813444,82.19178082,535,0.153629497,0.999193349,0,0.077021936,0,0,0.077021936,967.0967742
rus.hyd,RUS,hyd,2018,16435,191142,21805.03935,21819.86301,48983.3,0.445455145,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
rus.ore,RUS,ore,2018,2435,2967,3230.621893,338.6986301,80,0.400171531,0.104840071,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
rus.bio,RUS,bio,2018,25,73,33.1686026,8.333333333,600,0.013888889,0.251241617,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
sau.coa,SAU,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
sau.nga,SAU,nga,2018,50258,218470,66679.50517,24939.49772,39418,0.632693128,0.374020438,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
sau.oil,SAU,oil,2018,24956,159528,33110.22585,18210.9589,46051,0.395451975,0.550010108,0,0.188070568,0.120453488,0.005,0.06761708,2330
sau.nuc,SAU,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
sau.wnd,SAU,wnd,2018,0,0,0,0,3,0.346428571,1,0,0.067947992,2.91E-03,2.91E-03,0.065037278,1655.357143
sau.sol,SAU,sol,2018,13,155,17.24767335,17.69406393,84,0.210643618,1,0,0.077021936,0,0,0.077021936,967.0967742
sau.hyd,SAU,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
sau.ore,SAU,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
sau.bio,SAU,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
sdn.coa,SDN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
sdn.nga,SDN,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
sdn.oil,SDN,oil,2018,1662,6599,2205.048701,753.3105023,2371.1,0.317705075,0.341629871,0,0.188070568,0.120453488,0.005,0.06761708,2330
sdn.nuc,SDN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
sdn.wnd,SDN,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
sdn.sol,SDN,sol,2018,0,0,0,0,13,0.177419355,1,0,0.077021936,0.00E+00,0.00E+00,0.077021936,967.0967742
sdn.hyd,SDN,hyd,2018,830,9657,1101.197606,1102.39726,1928,0.571782811,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
sdn.ore,SDN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,2.56E-03,2.56E-03,0.147390433,4610.524834
sdn.bio,SDN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
sen.coa,SEN,coa,2018,162,494,214.9325448,56.39269406,175,0.322243966,0.262373919,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
sen.nga,SEN,nga,2018,11,40,14.59418514,4.566210046,77,0.059301429,0.312878725,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
sen.oil,SEN,oil,2018,1008,3709,1337.358057,423.4018265,763.29,0.554706372,0.316595712,0,0.188070568,0.120453488,0.005,0.06761708,2330
sen.nuc,SEN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
sen.wnd,SEN,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
sen.sol,SEN,sol,2018,7,80,9.287208727,9.132420091,134,0.068152389,0.983333137,0,0.077021936,0,0,0.077021936,967.0967742
sen.hyd,SEN,hyd,2018,31,360,41.12906722,41.09589041,75,0.547945205,0.999193349,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333
sen.ore,SEN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
sen.bio,SEN,bio,2018,79,89,104.8127842,10.15981735,25,0.406392694,0.096932998,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
sgp.coa,SGP,coa,2018,295,688,391.3895106,78.53881279,72.47218037,0.65875,0.200666627,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
sgp.nga,SGP,nga,2018,7620,50471,10109.79007,5761.52968,10355.5,0.556373877,0.569896075,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
sgp.oil,SGP,oil,2018,135,317,179.110454,36.18721461,2880.41,0.012563217,0.20203854,0,0.188070568,0.120453488,0.005,0.06761708,2330
sgp.nuc,SGP,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
sgp.wnd,SGP,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
sgp.sol,SGP,sol,2018,20,237,26.53488208,27.05479452,156.7,0.172653443,1,0,0.077021936,0,0,0.077021936,967.0967742
sgp.hyd,SGP,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
sgp.ore,SGP,ore,2018,593,1162,786.7592536,132.6484018,0,0.400171531,0.168601006,0,0.149953131,2.56E-03,2.56E-03,0.147390433,4610.524834
sgp.bio,SGP,bio,2018,77,269,102.159296,30.70776256,256.8,0.119578515,0.300587061,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
slv.coa,SLV,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
slv.nga,SLV,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
slv.oil,SLV,oil,2018,269,1200,356.8941639,136.9863014,757.1,0.180935545,0.38382892,0,0.188070568,0.120453488,0.005,0.06761708,2330
slv.nuc,SLV,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
slv.wnd,SLV,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
slv.sol,SLV,sol,2018,25,285,33.1686026,32.53424658,205,0.158703642,0.980874804,0,0.095885289,0,0,0.095885289,1150
slv.hyd,SLV,hyd,2018,140,1631,185.7441745,186.1872146,552.7,0.33686849,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
slv.ore,SLV,ore,2018,1341,1576,1779.163843,179.9086758,204.4,0.880179432,0.101119791,0,0.1625287,0.002562698,0.002562698,0.159966002,4732.460317
slv.bio,SLV,bio,2018,336,710,445.7860189,81.05022831,297.1,0.272804538,0.1818142,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
srb.coa,SRB,coa,2018,6323,25114,8389.002968,2866.894977,4054,0.707176857,0.341744423,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
srb.nga,SRB,nga,2018,174,596,230.8534741,68.03652968,236,0.28829038,0.294717374,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
srb.oil,SRB,oil,2018,71,52,94.19883137,5.936073059,100,0.059360731,0.063016419,0,0.188070568,0.120453488,0.005,0.06761708,2330
srb.nuc,SRB,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
srb.wnd,SRB,wnd,2018,13,150,17.24767335,17.12328767,374,0.045784192,0.992788263,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
srb.sol,SRB,sol,2018,1,13,1.326744104,1.484018265,10,0.148401826,1,0,0.077021936,0,0,0.077021936,967.0967742
srb.hyd,SRB,hyd,2018,915,10640,1213.970855,1214.611872,3008,0.40379384,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
srb.ore,SRB,ore,2018,16,106,21.22790566,12.10045662,0,0.400171531,0.570025928,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
srb.bio,SRB,bio,2018,3,0,3.980232311,0,14.57872146,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
sur.coa,SUR,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
sur.nga,SUR,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
sur.oil,SUR,oil,2018,285,939,378.1220696,107.1917808,309.5,0.346338549,0.283484593,0,0.188070568,0.120453488,0.005,0.06761708,2330
sur.nuc,SUR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
sur.wnd,SUR,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
sur.sol,SUR,sol,2018,1,10,1.326744104,1.141552511,7,0.16307893,0.860416495,0,0.077021936,0,0,0.077021936,967.0967742
sur.hyd,SUR,hyd,2018,86,1000,114.0999929,114.1552511,189,0.603996038,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
sur.ore,SUR,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
sur.bio,SUR,bio,2018,0,0,0,0,1.5,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
svk.coa,SVK,coa,2018,969,3584,1285.615037,409.1324201,1111,0.368256004,0.318238671,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
svk.nga,SVK,nga,2018,455,1857,603.6685672,211.9863014,1270.3333,0.166874553,0.351163391,0.9,0.074743479,5.05E-02,3.24E-03,0.024247542,944.2857143
svk.oil,SVK,oil,2018,80,459,106.1395283,52.39726027,575.6667,0.091020134,0.493663964,0,0.188070568,0.120453488,0.005,0.06761708,2330
svk.nuc,SVK,nuc,2018,3913,14843,5191.549678,1694.406393,1940,0.873405357,0.326377767,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
svk.wnd,SVK,wnd,2018,1,6,1.326744104,0.684931507,4,0.171232877,0.516249897,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
svk.sol,SVK,sol,2018,50,585,66.33720519,66.78082192,531,0.12576426,1,0,0.077021936,0,0,0.077021936,967.0967742
svk.hyd,SVK,hyd,2018,309,3590,409.9639281,409.8173516,2542,0.16121847,0.999642465,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
svk.ore,SVK,ore,2018,143,572,189.7244068,65.29680365,14.85037671,0.400171531,0.344166598,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
svk.bio,SVK,bio,2018,370,1070,490.8953184,122.1461187,340,0.35925329,0.248823149,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
svn.coa,SVN,coa,2018,1059,4622,1405.022006,527.6255708,1004.478,0.525273397,0.375528332,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
svn.nga,SVN,nga,2018,92,478,122.0604575,54.56621005,467.172,0.116801114,0.447042483,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
svn.oil,SVN,oil,2018,4,18,5.306976415,2.054794521,1.940753425,0.45,0.387187423,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
svn.nuc,SVN,nuc,2018,1505,5776,1996.749876,659.3607306,688,0.958373155,0.330216988,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
svn.wnd,SVN,wnd,2018,1,6,1.326744104,0.684931507,5.238,0.130762029,0.516249897,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
svn.sol,SVN,sol,2018,22,255,29.18837028,29.10958904,258,0.112827865,0.997300937,0,0.077021936,0,0,0.077021936,967.0967742
svn.hyd,SVN,hyd,2018,404,4704,536.0046179,536.9863014,1343.425,0.399714388,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
svn.ore,SVN,ore,2018,34,135,45.10929953,15.4109589,0,0.400171531,0.341635961,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
svn.bio,SVN,bio,2018,43,146,57.04999646,16.66666667,43,0.387596899,0.292141415,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
swe.coa,SWE,coa,2018,519,1406,688.5801899,160.5022831,1150,0.139567203,0.233091636,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
swe.nga,SWE,nga,2018,146,376,193.7046392,42.92237443,907,0.047323456,0.221586714,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
swe.oil,SWE,oil,2018,92,307,122.0604575,35.0456621,2460,0.014246204,0.287117243,0,0.188070568,0.120453488,0.005,0.06761708,2330
swe.nuc,SWE,nuc,2018,17861,68549,23696.97644,7825.228311,8614,0.908431427,0.330220538,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
swe.wnd,SWE,wnd,2018,1429,16623,1895.917324,1897.60274,7406,0.256225053,1,0,0.044645818,0.0067,0.0067,0.037945818,1270
swe.sol,SWE,sol,2018,35,407,46.43604363,46.46118721,435,0.106807327,1,0,0.077021936,0,0,0.077021936,967.0967742
swe.hyd,SWE,hyd,2018,5349,62210,7096.754211,7101.598174,16333,0.434800598,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
swe.ore,SWE,ore,2018,1498,3287,1987.462667,375.2283105,0,0.408028674,0.188797665,0,0.134418348,0.005088889,0.005088889,0.129329459,4353.620072
swe.bio,SWE,bio,2018,3407,10195,4520.217162,1163.812785,3708,0.313865368,0.257468335,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
syr.coa,SYR,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
syr.nga,SYR,nga,2018,2441,10502,3238.582357,1198.858447,6625,0.180959766,0.370180009,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
syr.oil,SYR,oil,2018,1939,6954,2572.556817,793.8356164,1567,0.506595799,0.308578458,0,0.188070568,0.120453488,0.005,0.06761708,2330
syr.nuc,SYR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
syr.wnd,SYR,wnd,2018,0,0,0,0,1,0.346428571,1,0,0.067947992,2.91E-03,2.91E-03,0.065037278,1655.357143
syr.sol,SYR,sol,2018,0,0,0,0,1,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
syr.hyd,SYR,hyd,2018,65,754,86.23836675,86.07305936,1494,0.05761249,0.998083134,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
syr.ore,SYR,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
syr.bio,SYR,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tgo.coa,TGO,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
tgo.nga,TGO,nga,2018,37,210,49.08953184,23.97260274,0,0.605238095,0.488344497,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
tgo.oil,TGO,oil,2018,40,178,53.06976415,20.3196347,158,0.128605283,0.38288534,0,0.188070568,0.120453488,0.005,0.06761708,2330
tgo.nuc,TGO,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tgo.wnd,TGO,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tgo.sol,TGO,sol,2018,0,3,0,0.342465753,3,0.114155251,1,0,0.077021936,0.00E+00,0.00E+00,0.077021936,967.0967742
tgo.hyd,TGO,hyd,2018,0,4,0,0.456621005,55,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tgo.ore,TGO,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
tgo.bio,TGO,bio,2018,0,0,0,0,0.599931507,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tha.coa,THA,coa,2018,8987,36408,11923.44926,4156.164384,4266,0.974253254,0.348570644,0.9,0.096400641,0.064286865,0.0071,0.032113776,1670
tha.nga,THA,nga,2018,21615,115640,28677.5738,13200.91324,26389.73,0.500229189,0.46032183,0.9,0.074014928,0.051244128,0.0029,0.022770799,960
tha.oil,THA,oil,2018,50,177,66.33720519,20.20547945,10784.87,0.45,0.304587439,0,0.188070568,0.120453488,0.005,0.06761708,2330
tha.nuc,THA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tha.wnd,THA,wnd,2018,141,1641,187.0709186,187.3287671,1103,0.169835691,1,0,0.119112656,0,0,0.119112656,1800
tha.sol,THA,sol,2018,390,4537,517.4302005,517.9223744,2967,0.174560962,1,0,0.084853865,0,0,0.084853865,1020
tha.hyd,THA,hyd,2018,650,7565,862.3836675,863.5844749,6850.4,0.126063365,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333
tha.ore,THA,ore,2018,664,1908,880.9580849,217.8082192,0.114155251,0.345555556,0.247240161,0,0.189284193,0.000622222,0.000622222,0.188661971,4742.222222
tha.bio,THA,bio,2018,7963,14420,10564.8633,1646.118721,1833.441358,0.897830036,0.155810698,0,0.185081477,0.119400641,0.012,0.065680836,3460
tjk.coa,TJK,coa,2018,377,1348,500.1825271,153.8812785,146.0880479,0.65875,0.307650248,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
tjk.nga,TJK,nga,2018,0,0,0,0,669,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
tjk.oil,TJK,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
tjk.nuc,TJK,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tjk.wnd,TJK,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tjk.sol,TJK,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
tjk.hyd,TJK,hyd,2018,1582,18394,2098.909172,2099.771689,5900,0.355893507,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tjk.ore,TJK,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,2.56E-03,2.56E-03,0.147390433,4610.524834
tjk.bio,TJK,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tkm.coa,TKM,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
tkm.nga,TKM,nga,2018,8829,22534,11713.82369,2572.374429,7101.6,0.36222463,0.2196016,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
